0.0000000010	0.000000	0.000000
30.044463	1.387641	-10.745962
29.470391	1.632519	-9.627340
30.044463	1.469267	-8.508718
30.044463	1.550893	-9.627340
30.044463	1.632519	-8.508718
29.470391	1.550893	-9.627340
30.044463	1.632519	-7.390096
29.470391	1.550893	-7.390096
29.470391	1.387641	-9.627340
29.470391	1.632519	-8.508718
29.470391	1.714145	-8.508718
29.470391	1.550893	-7.390096
29.470391	1.632519	-9.627340
29.470391	1.387641	-8.508718
29.470391	1.550893	-7.390096
29.470391	1.550893	-7.390096
29.470391	1.469267	-8.508718
30.044463	1.632519	-5.152852
29.470391	1.469267	-8.508718
29.470391	1.469267	-7.390096
29.470391	1.632519	-8.508718
29.470391	1.550893	-7.390096
29.470391	1.550893	-6.271474
29.470391	1.550893	-6.271474
29.470391	1.632519	-6.271474
29.470391	1.550893	-6.271474
28.896319	1.632519	-6.271474
28.896319	1.550893	-5.152852
29.470391	1.550893	-6.271474
29.470391	1.469267	-6.271474
29.470391	1.550893	-5.152852
29.470391	1.387641	-6.271474
29.470391	1.795771	-6.271474
29.470391	1.469267	-4.034230
29.470391	1.632519	-5.152852
28.896319	1.550893	-1.796986
29.470391	1.632519	-2.915608
28.896319	1.550893	-5.152852
29.470391	1.469267	-5.152852
29.470391	1.714145	-5.152852
29.470391	1.632519	-2.915608
28.896319	1.550893	-2.915608
28.896319	1.469267	-4.034230
29.470391	1.632519	-0.678364
28.896319	1.714145	-4.034230
28.896319	1.550893	-1.796986
28.896319	1.550893	-2.915608
28.896319	1.632519	0.440258
28.896319	1.550893	-2.915608
28.896319	1.632519	-0.678364
28.896319	1.469267	-4.034230
28.896319	1.795771	-0.678364
28.896319	1.550893	0.440258
28.896319	1.550893	-0.678364
28.896319	1.550893	-1.796986
28.322247	1.550893	0.440258
28.896319	1.632519	-0.678364
28.322247	1.632519	1.558880
28.896319	1.469267	-0.678364
28.322247	1.714145	-0.678364
28.896319	1.632519	0.440258
28.322247	1.632519	0.440258
28.322247	1.469267	0.440258
28.322247	1.714145	0.440258
28.896319	1.714145	0.440258
28.322247	1.632519	2.677502
28.322247	1.795771	1.558880
28.322247	1.632519	2.677502
28.322247	1.632519	1.558880
28.322247	1.469267	2.677502
28.322247	1.632519	2.677502
28.896319	1.632519	1.558880
28.322247	1.714145	2.677502
28.322247	1.714145	2.677502
28.322247	1.550893	1.558880
28.322247	1.714145	4.914746
28.322247	1.714145	2.677502
28.322247	1.550893	3.796124
28.322247	1.632519	3.796124
28.322247	1.795771	2.677502
28.322247	1.632519	3.796124
27.748175	1.632519	2.677502
28.322247	1.632519	3.796124
28.322247	1.795771	4.914746
28.896319	1.632519	3.796124
28.322247	1.632519	4.914746
28.322247	1.632519	2.677502
28.322247	1.632519	3.796124
28.322247	1.632519	4.914746
27.748175	1.550893	6.033368
28.322247	1.795771	3.796124
28.322247	1.550893	6.033368
28.322247	1.795771	4.914746
28.322247	1.550893	4.914746
27.748175	1.632519	4.914746
27.748175	1.714145	6.033368
28.322247	1.714145	4.914746
27.748175	1.632519	7.151990
27.748175	1.632519	7.151990
27.748175	1.632519	3.796124
28.322247	1.714145	7.151990
27.748175	1.795771	7.151990
27.748175	1.632519	6.033368
27.748175	1.632519	7.151990
27.748175	1.632519	7.151990
27.748175	1.795771	7.151990
27.748175	1.714145	6.033368
28.322247	1.632519	6.033368
28.322247	1.714145	6.033368
27.748175	1.714145	6.033368
28.322247	1.714145	6.033368
27.748175	1.714145	7.151990
27.748175	1.714145	8.270612
27.748175	1.632519	9.389234
28.322247	1.795771	8.270612
27.748175	1.795771	7.151990
27.748175	1.795771	7.151990
27.748175	1.714145	9.389234
27.748175	1.795771	8.270612
27.748175	1.714145	9.389234
27.748175	1.795771	7.151990
27.748175	1.714145	9.389234
27.748175	1.795771	8.270612
27.748175	1.714145	9.389234
27.748175	1.877397	9.389234
27.748175	1.550893	9.389234
27.748175	1.877397	7.151990
28.322247	1.714145	8.270612
27.748175	1.714145	7.151990
27.748175	1.714145	10.507856
27.748175	1.632519	9.389234
27.174103	1.877397	8.270612
27.748175	1.714145	8.270612
27.748175	1.714145	9.389234
28.322247	1.795771	9.389234
27.174103	1.714145	9.389234
27.748175	1.714145	7.151990
27.748175	1.877397	8.270612
27.748175	1.550893	9.389234
27.748175	1.877397	7.151990
27.748175	1.632519	9.389234
27.748175	1.714145	10.507856
27.748175	1.795771	8.270612
27.748175	1.714145	8.270612
27.748175	1.795771	9.389234
27.748175	1.877397	9.389234
27.748175	1.877397	8.270612
27.748175	1.877397	8.270612
27.748175	1.795771	9.389234
27.748175	1.714145	10.507856
27.748175	1.877397	7.151990
27.174103	1.714145	9.389234
28.322247	1.632519	9.389234
27.748175	1.714145	7.151990
27.748175	1.632519	8.270612
27.748175	1.877397	10.507856
27.748175	1.877397	9.389234
27.748175	1.632519	10.507856
27.748175	1.714145	9.389234
27.748175	1.795771	8.270612
27.748175	1.795771	9.389234
27.748175	1.795771	7.151990
27.748175	1.714145	7.151990
27.748175	1.714145	10.507856
27.748175	1.714145	7.151990
27.748175	1.795771	8.270612
27.748175	1.795771	9.389234
27.174103	1.795771	9.389234
27.748175	1.877397	7.151990
27.748175	1.714145	9.389234
27.748175	1.877397	7.151990
27.748175	1.714145	7.151990
27.748175	1.714145	7.151990
27.748175	1.877397	7.151990
27.748175	1.795771	7.151990
27.748175	1.877397	9.389234
27.748175	1.795771	8.270612
27.748175	1.877397	9.389234
27.748175	1.714145	8.270612
27.748175	1.795771	7.151990
27.748175	1.795771	8.270612
28.322247	1.795771	6.033368
27.748175	1.632519	9.389234
27.748175	1.877397	7.151990
27.174103	1.795771	7.151990
27.748175	1.795771	8.270612
28.322247	1.877397	6.033368
27.748175	1.714145	7.151990
28.322247	1.877397	7.151990
27.748175	1.877397	8.270612
27.748175	1.714145	4.914746
27.748175	1.877397	7.151990
27.748175	1.877397	7.151990
27.748175	1.795771	4.914746
27.748175	1.795771	6.033368
27.748175	1.795771	6.033368
28.322247	1.632519	7.151990
27.748175	2.040648	4.914746
27.748175	1.714145	7.151990
28.322247	1.959023	4.914746
27.748175	1.632519	4.914746
27.748175	1.877397	6.033368
27.748175	1.877397	4.914746
28.322247	1.877397	3.796124
28.322247	1.877397	6.033368
27.748175	1.877397	4.914746
28.322247	1.795771	4.914746
28.322247	1.877397	6.033368
27.748175	1.877397	2.677502
27.748175	1.714145	4.914746
28.322247	1.877397	3.796124
27.748175	1.795771	3.796124
27.748175	1.795771	3.796124
28.322247	1.877397	4.914746
28.322247	1.795771	2.677502
28.322247	1.959023	3.796124
28.322247	1.795771	1.558880
27.748175	1.795771	3.796124
28.322247	1.959023	1.558880
28.322247	1.795771	3.796124
28.322247	1.714145	0.440258
28.322247	1.959023	2.677502
28.322247	1.795771	1.558880
28.322247	1.877397	1.558880
28.896319	1.714145	1.558880
28.322247	1.959023	1.558880
28.322247	1.877397	2.677502
28.322247	1.877397	1.558880
28.896319	1.877397	2.677502
28.322247	1.959023	0.440258
28.322247	1.877397	2.677502
28.322247	1.714145	0.440258
28.322247	1.795771	0.440258
28.896319	1.959023	1.558880
28.322247	1.877397	1.558880
28.322247	1.795771	1.558880
28.896319	1.877397	-1.796986
28.896319	1.877397	0.440258
28.896319	1.795771	-2.915608
28.896319	1.795771	1.558880
28.896319	2.040648	-1.796986
28.896319	1.877397	1.558880
28.896319	1.877397	-0.678364
28.896319	1.959023	-2.915608
28.322247	1.877397	0.440258
28.896319	1.959023	-2.915608
28.896319	1.714145	-2.915608
28.896319	2.040648	-0.678364
28.896319	1.959023	-4.034230
28.322247	1.877397	-2.915608
28.896319	1.877397	-1.796986
28.896319	2.040648	-2.915608
28.896319	1.959023	-2.915608
28.896319	1.959023	-1.796986
28.896319	1.795771	-1.796986
28.896319	2.122274	-2.915608
