0.0000000010	0.000000	0.000000
29.465060	1.530860	-3.689008
28.316917	1.578699	-3.689008
28.890988	1.578699	-3.689008
28.316917	1.626539	-2.534389
28.890988	1.578699	-2.534389
28.316917	1.626539	-1.379770
28.890988	1.578699	-2.534389
28.316917	1.578699	-1.379770
28.890988	1.626539	-3.689008
28.890988	1.626539	-2.534389
28.316917	1.578699	-1.379770
28.316917	1.626539	-0.225151
28.890988	1.626539	-1.379770
28.316917	1.626539	-0.225151
28.316917	1.626539	-1.379770
28.316917	1.626539	-0.225151
28.316917	1.626539	-0.225151
28.316917	1.626539	-0.225151
28.316917	1.626539	-0.225151
28.316917	1.578699	-2.534389
28.316917	1.626539	-0.225151
28.316917	1.626539	0.929468
28.890988	1.626539	-0.225151
28.316917	1.626539	0.929468
28.890988	1.626539	0.929468
27.742845	1.626539	3.238706
28.316917	1.626539	-1.379770
27.742845	1.674378	4.393325
28.316917	1.626539	-0.225151
27.742845	1.674378	4.393325
28.316917	1.626539	0.929468
28.316917	1.674378	2.084087
28.316917	1.626539	2.084087
28.316917	1.674378	2.084087
28.316917	1.674378	2.084087
27.742845	1.626539	4.393325
28.316917	1.674378	3.238706
27.742845	1.626539	4.393325
28.316917	1.674378	3.238706
27.742845	1.674378	3.238706
28.316917	1.674378	2.084087
27.742845	1.626539	4.393325
27.742845	1.626539	3.238706
28.316917	1.674378	3.238706
27.742845	1.674378	3.238706
27.742845	1.674378	3.238706
28.316917	1.674378	4.393325
27.742845	1.674378	4.393325
27.742845	1.626539	4.393325
27.742845	1.674378	5.547944
27.742845	1.674378	4.393325
27.742845	1.674378	4.393325
27.742845	1.674378	6.702563
27.742845	1.674378	4.393325
28.316917	1.674378	6.702563
27.742845	1.674378	6.702563
27.742845	1.674378	4.393325
27.742845	1.674378	7.857182
28.316917	1.674378	5.547944
27.742845	1.674378	6.702563
27.742845	1.674378	5.547944
27.742845	1.674378	6.702563
27.742845	1.674378	5.547944
27.742845	1.722217	6.702563
27.742845	1.674378	6.702563
27.168773	1.722217	7.857182
27.742845	1.722217	7.857182
27.742845	1.722217	9.011801
27.742845	1.722217	6.702563
27.742845	1.722217	6.702563
27.742845	1.674378	7.857182
27.742845	1.722217	7.857182
27.742845	1.674378	6.702563
27.742845	1.722217	9.011801
