0.0000000050	0.000000	0-000000	0.000000
77.521850	0.245480	91.475783	0.193800
74.420976	0.213180	86.824472	0.206720
75.971413	0.213180	86.824472	0.206720
71.320102	0.200260	83.723598	0.219640
71.320102	0.206720	83.723598	0.213180
66.668791	0.251940	80.622724	0.193800
63.567917	0.180880	82.173161	0.187340
-15.504370	-0.633080	75.971413	0.258400
-26.357429	-0.742900	74.420976	0.180880
-69.769665	-0.406980	69.769665	0.245480
-65.118354	-0.374680	66.668791	0.258400
-128.686271	-0.820420	-29.458303	-0.723520
-144.190641	-0.820420	-55.815732	-0.742900
-195.355062	-0.742900	-32.559177	-0.323000
-175.199381	-0.704140	-32.559177	-0.277780
-83.723598	-0.239020	-156.594137	-0.820420
-83.723598	-0.245480	-184.502003	-0.820420
-110.081027	0.096900	-124.034960	-0.497420
-106.980153	0.187340	-105.429716	-0.684760
-68.219228	-0.045220	-136.438456	-0.432820
-66.668791	-0.122740	-139.539330	-0.361760
-105.429716	-0.251940	-91.475783	0.051680
-113.181901	-0.103360	-86.824472	-0.232560
-120.934086	-0.232560	-108.530590	-0.077520
-111.631464	-0.284240	-108.530590	-0.045220
-122.484523	-0.484500	-77.521850	0.316540
-127.135834	-0.432820	-77.521850	0.142120
-114.732338	-0.006460	-108.530590	-0.310080
-113.181901	0.032300	-113.181901	-0.239020
-86.824472	-0.045220	-108.530590	-0.329460
-85.274035	-0.058140	-114.732338	-0.323000
-91.475783	0.032300	-125.585397	-0.180880
-91.475783	0.077520	-120.934086	-0.174420
-96.127094	-0.038760	-97.677531	-0.122740
-99.227968	-0.083980	-96.127094	-0.193800
-111.631464	-0.284240	-100.778405	-0.109820
-113.181901	-0.290700	-97.677531	-0.071060
-105.429716	-0.200260	-91.475783	-0.180880
-105.429716	-0.174420	-94.576657	-0.206720
-103.879279	-0.200260	-106.980153	-0.096900
-103.879279	-0.206720	-106.980153	-0.103360
-97.677531	-0.239020	-111.631464	-0.206720
-99.227968	-0.213180	-114.732338	-0.219640
-96.127094	-0.155040	-108.530590	-0.303620
-100.778405	-0.161500	-106.980153	-0.271320
-106.980153	-0.264860	-102.328842	-0.129200
-105.429716	-0.290700	-102.328842	-0.122740
-106.980153	-0.206720	-97.677531	-0.077520
-108.530590	-0.213180	-96.127094	-0.116280
-110.081027	-0.135660	-99.227968	-0.284240
-108.530590	-0.142120	-99.227968	-0.284240
-99.227968	-0.180880	-106.980153	-0.264860
-99.227968	-0.174420	-105.429716	-0.258400
-97.677531	-0.116280	-108.530590	-0.232560
-97.677531	-0.116280	-110.081027	-0.239020
-99.227968	-0.187340	-106.980153	-0.206720
-100.778405	-0.213180	-106.980153	-0.200260
-97.677531	-0.290700	-102.328842	-0.213180
-102.328842	-0.303620	-102.328842	-0.206720
-105.429716	-0.284240	-97.677531	-0.174420
-106.980153	-0.297160	-97.677531	-0.180880
-103.879279	-0.329460	-100.778405	-0.167960
-103.879279	-0.335920	-100.778405	-0.180880
-106.980153	-0.290700	-102.328842	-0.290700
-105.429716	-0.284240	-102.328842	-0.303620
-103.879279	-0.245480	-106.980153	-0.368220
-103.879279	-0.245480	-106.980153	-0.368220
-100.778405	-0.271320	-106.980153	-0.310080
-100.778405	-0.271320	-106.980153	-0.303620
-103.879279	-0.251940	-103.879279	-0.323000
-102.328842	-0.245480	-105.429716	-0.342380
-103.879279	-0.290700	-103.879279	-0.323000
-103.879279	-0.297160	-105.429716	-0.323000
-100.778405	-0.342380	-102.328842	-0.284240
-103.879279	-0.342380	-103.879279	-0.271320
-102.328842	-0.335920	-102.328842	-0.284240
-103.879279	-0.342380	-105.429716	-0.277780
-102.328842	-0.387600	-103.879279	-0.310080
-103.879279	-0.394060	-105.429716	-0.310080
-102.328842	-0.374680	-100.778405	-0.348840
-102.328842	-0.387600	-100.778405	-0.348840
-105.429716	-0.361760	-102.328842	-0.374680
-103.879279	-0.374680	-102.328842	-0.361760
-102.328842	-0.394060	-103.879279	-0.394060
-105.429716	-0.394060	-102.328842	-0.387600
-102.328842	-0.361760	-105.429716	-0.445740
-105.429716	-0.361760	-103.879279	-0.445740
-100.778405	-0.368220	-106.980153	-0.465120
-100.778405	-0.368220	-103.879279	-0.452200
-94.576657	-0.374680	-106.980153	-0.419900
-96.127094	-0.368220	-105.429716	-0.426360
-89.925346	-0.348840	-102.328842	-0.394060
-89.925346	-0.342380	-102.328842	-0.394060
-85.274035	-0.374680	-97.677531	-0.368220
-86.824472	-0.381140	-97.677531	-0.361760
-80.622724	-0.355300	-89.925346	-0.329460
-80.622724	-0.348840	-88.374909	-0.323000
-74.420976	-0.335920	-83.723598	-0.342380
-75.971413	-0.342380	-85.274035	-0.348840
-69.769665	-0.323000	-75.971413	-0.329460
-69.769665	-0.323000	-75.971413	-0.335920
-62.017480	-0.284240	-71.320102	-0.374680
-65.118354	-0.297160	-71.320102	-0.374680
-57.366169	-0.277780	-65.118354	-0.361760
-57.366169	-0.290700	-66.668791	-0.361760
-51.164421	-0.277780	-60.467043	-0.374680
-49.613984	-0.277780	-60.467043	-0.361760
-46.513110	-0.323000	-52.714858	-0.335920
-48.063547	-0.310080	-52.714858	-0.342380
-9.302622	0.083980	-44.962673	-0.310080
-3.100874	0.167960	-44.962673	-0.335920
68.219228	0.471580	-38.760925	-0.290700
66.668791	0.206720	-38.760925	-0.355300
111.631464	0.555560	27.907866	0.277780
119.383649	0.684760	35.660051	0.432820
184.502003	0.826880	63.567917	0.174420
175.199381	0.678300	46.513110	0.006460
96.127094	0.187340	116.282775	0.426360
86.824472	0.155040	137.988893	0.510340
103.879279	-0.135660	99.227968	0.064600
105.429716	-0.290700	80.622724	0.077520
77.521850	-0.142120	100.778405	0.284240
69.769665	-0.116280	110.081027	0.174420
94.576657	0.122740	77.521850	-0.310080
99.227968	0.045220	69.769665	-0.284240
119.383649	-0.051680	93.026220	-0.032300
110.081027	0.051680	94.576657	-0.135660
116.282775	0.310080	103.879279	-0.258400
116.282775	0.303620	99.227968	-0.180880
122.484523	-0.083980	105.429716	0.174420
111.631464	-0.129200	106.980153	0.167960
86.824472	-0.213180	116.282775	0.038760
83.723598	-0.122740	116.282775	0.038760
88.374909	-0.064600	124.034960	-0.096900
88.374909	-0.122740	119.383649	-0.090440
96.127094	-0.174420	99.227968	-0.038760
97.677531	-0.109820	96.127094	-0.038760
110.081027	0.155040	93.026220	-0.129200
111.631464	0.180880	93.026220	-0.187340
106.980153	0.077520	96.127094	-0.109820
105.429716	0.071060	96.127094	-0.103360
100.778405	-0.012920	110.081027	0.012920
100.778405	0.006460	110.081027	-0.012920
94.576657	0.071060	116.282775	0.019380
93.026220	0.064600	116.282775	0.006460
97.677531	0.000000	110.081027	0.032300
97.677531	-0.006460	108.530590	0.025840
106.980153	0.090440	100.778405	-0.096900
102.328842	0.116280	102.328842	-0.103360
105.429716	0.155040	99.227968	-0.135660
